Country,Country Code,Series,Series Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2020 [YR2020],2025 [YR2025],2030 [YR2030],2035 [YR2035],2040 [YR2040],2045 [YR2045],2050 [YR2050],2055 [YR2055],2060 [YR2060],2065 [YR2065],2070 [YR2070],2075 [YR2075],2080 [YR2080],2085 [YR2085],2090 [YR2090],2095 [YR2095],2100 [YR2100]
Japan,JPN,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Top of scale,OECD.TSAL.3.ETOP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,56306.68547,56579.76593,58286.22248,59055.242,60104.29548,62865.30434,64498.5856,63296.10995,63184.20599,64134.95549,58074.87706,59197.04942,61273.56896,62541.60098,63614.60464,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,Duration of compulsory education (years),SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Elderly literacy rate, population 65+ years, both sexes (%)",UIS.LR.AG65,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,67.19483948,68.72940063,70.32553864,71.64257813,73.7463913,75.76423645,77.39386749,78.7195282,79.43583679,79.94555664,80.19441223,79.93273163,79.57881927,79.25820923,79.28452301,79.46466827,79.30551147,78.94911957,78.40712738,77.7915802,77.52008057,76.80345917,..,79.73799133,80.04696655,..,..,82.07765961,82.75523376,83.74677277,84.35887909,84.75771332,84.94740295,85.52561188,86.03842163,86.95803833,87.14945221,87.13127136,87.48512268,88.00346375,88.89750671,89.44367981,89.66264343,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.020293683,0.040438041,0.096678025,0.401277526,0.799684291,1.594363148,4.372981968,9.16307714,13.41404088,21.39129031,29.99074036,38.53206086,46.59420112,48.43526589,62.39392963,66.9210661,68.68527032,74.3,75.4,78,78.21,79.05411352,79.4964,88.21942891,89.10683302,93.32941106,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,Labor force with primary education (% of total),SL.TLF.PRIM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31.60000038,..,..,..,..,..,20.5,19.70000076,19.29999924,18.60000038,17.20000076,16.79999924,63.5,62.79999924,..,60.5,57.70000076,60.09999847,58.59999847,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Rate of out-of-school adolescents of lower secondary school age, both sexes (%)",UIS.ROFST.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.289050013,0.030200001,0.054850001,0.031599998,0.037179999,0.077969998,0.142360002,0.10599,0.048950002,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,Pupil-teacher ratio in secondary education (headcount basis),SE.SEC.ENRL.TC.ZS,..,18.24511909,18.16391945,17.91444969,17.8362999,17.33768082,17.28631973,17.32778931,17.31196022,17.26936913,17.1566391,17.24949074,17.75974083,17.40328026,17.43387032,17.59820938,17.86148071,17.78886986,17.67370033,17.47532082,17.09905052,16.74193954,16.09864998,..,14.66495037,14.06052017,..,..,14.4330101,14.22385979,13.97589016,13.83111,13.54963017,13.21809959,12.88619041,12.63236046,12.40449047,12.22233009,12.1168499,11.96782017,11.8861599,11.79463959,11.67615986,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,3.718189955,4.079209805,4.111400127,4.108409882,4.748020172,4.932919979,4.922190189,4.977250099,5.143050194,5.154510021,5.150119781,5.119659901,4.900629997,..,..,..,5.67261982,5.662399769,5.467339993,..,..,..,3.478889942,3.667939901,3.506239891,..,..,3.426229954,3.536730051,3.618880033,3.571290016,3.585059881,3.642570019,3.598589897,3.483910084,3.462739944,3.463680029,3.440239906,..,3.781349897,3.778270006,3.849699974,3.818500042,3.762949944,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,Government expenditure per upper secondary student (US$),UIS.XUNIT.US.3.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6470.091797,6077.519043,6888.509277,7354.414063,6625.445313,6440.878906,6948.005859,7480.634277,7379.697754,7119.410645,7135.041992,..,8747.013672,10399.14844,11489.16602,11551.77539,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Jordan,JOR,"Adjusted net enrolment rate, lower secondary, both sexes (%)",UIS.NERA.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84.98658752,86.59712982,..,91.29872131,91.72162628,91.4539566,88.01519775,92.11827087,..,94.18444061,..,..,88.51564789,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Jordan,JOR,"Adjusted net enrolment rate, lower secondary, gender parity index (GPI)",UIS.NERA.2.GPI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.060269952,1.04697001,..,1.041039944,1.051309943,1.03421998,1.060610056,1.023339987,..,1.056159973,..,..,1.024270058,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Jordan,JOR,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,..,..,90.74984741,94.23238373,94.64597321,95.03115082,95.68852997,96.57568359,97.71317291,98.36837769,95.60562134,93.29759979,92.9121933,90.06543732,89.78111267,90.66763306,..,..,..,..,..,..,..,..,..,..,..,..,..,97.6574173,98.94020081,..,99.01988983,98.85250092,98.55355835,98.91098022,98.58737183,97.05175018,94.38291168,..,89.74887848,88.67188263,87.52204895,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Jordan,JOR,"Adjusted net enrolment rate, primary, gender parity index (GPI)",UIS.NERA.1.GPI,..,..,0.870989978,..,..,..,..,..,..,..,0.996280015,1.012650013,1.008090019,1.024760008,1.025220037,1.051810026,..,..,..,..,..,..,..,..,..,..,..,..,..,1.019090056,..,..,..,..,..,..,..,1.027089953,1.021540046,..,0.999830008,0.996659994,0.989549994,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Jordan,JOR,"Adjusted net enrolment rate, upper secondary, both sexes (%)",UIS.NERA.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Jordan,JOR,"Adjusted net enrolment rate, upper secondary, gender parity index (GPI)",UIS.NERA.3.GPI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Jordan,JOR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,66.79680634,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,89.89231873,..,91.13075256,..,92.19957733,..,..,92.55104065,95.90444946,97.89031982,..,..,98.01435089,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Jordan,JOR,"Adult literacy rate, population 15+ years, gender parity index (GPI)",UIS.LR.AG15T99.GPI,..,..,..,..,..,..,..,..,..,0.647480011,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.890929997,..,0.91415,..,0.930980027,..,..,0.931509972,0.960969985,0.989099979,..,..,0.989650011,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Jordan,JOR,Annual statutory teacher salaries in public institutions in USD. Primary. 10 years of experience,OECD.TSAL.1.E10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Jordan,JOR,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. 10 years of experience,OECD.TSAL.2.E10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Jordan,JOR,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Top of scale,OECD.TSAL.2.ETOP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27347,26475.00059,..,867.8125,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Jordan,JOR,Annual statutory teacher salaries in public institutions in USD. Primary. Top of scale,OECD.TSAL.1.ETOP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27346.67527,26475.00059,..,867.8125,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Jordan,JOR,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. 15 years of experience,OECD.TSAL.3.E15,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10652,10200.00023,..,10413.75,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Jordan,JOR,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Top of scale,OECD.TSAL.3.ETOP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27347,26475.00059,..,867.8125,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Jordan,JOR,Duration of compulsory education (years),SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Jordan,JOR,"Elderly literacy rate, population 65+ years, both sexes (%)",UIS.LR.AG65,..,..,..,..,..,..,..,..,..,17.16511917,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.54481888,..,44.43569946,..,46.932621,..,..,53.51750946,55.01237106,87.69847107,..,..,89.2403183,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Jordan,JOR,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,60.9296608,62.10937119,65.3546524,68.9101181,71.65345764,74.11264038,75.98561096,76.48194122,76.97489929,77.49035645,76.3600769,76.76782227,75.87705994,76.17909241,76.28578186,76.06728363,75.49417114,75.44358063,74.14144897,73.33985901,73.93846893,74.6137619,73.83309174,72.76783752,..,73.63236237,..,..,..,76.83836365,..,79.54537964,81.23226929,82.40486145,81.99729919,81.72193909,81.38948822,81.85855103,..,76.82679749,75.70601654,76.40460205,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Jordan,JOR,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,0.02323392,0.044938549,0.599341106,1.305888264,2.526965353,2.623275422,4.705719581,6.025532412,8.466005016,11.65874137,12.93285205,13.86710879,20,23,26,27.2,34.9,37,41.4,46.2,53.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Jordan,JOR,Labor force with primary education (% of total),SL.TLF.PRIM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52.29999924,53.70000076,51.59999847,52.29999924,53.09999847,50.29999924,50.5,47.79999924,49,49.79999924,49.09999847,47.90000153,48.20000076,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Jordan,JOR,"Rate of out-of-school adolescents of lower secondary school age, both sexes (%)",UIS.ROFST.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.95858002,10.73711967,..,5.825630188,5.198619843,4.773859978,8.061710358,3.88876009,..,2.049240112,..,..,9.640520096,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Jordan,JOR,Pupil-teacher ratio in secondary education (headcount basis),SE.SEC.ENRL.TC.ZS,..,22.95672989,20.80890083,21.20775986,20.68462944,21.50105095,21.13619995,21.15275002,21.05421066,20.59057045,20.45939064,20.73225021,20.76903915,20.9534893,21.5607605,19.18787956,17.51511955,17.5206604,16.45152092,..,..,..,..,..,..,..,..,..,..,..,..,..,18.76206017,17.8783493,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Jordan,JOR,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,3.63003993,3.297689915,2.387429953,2.486939907,3.557689905,3.763479948,3.533930063,3.679899931,3.681169987,5.081729889,..,5.167319775,5.089159966,4.927959919,5.936950207,..,3.284379959,3.296570063,4.047570229,5.643869877,..,..,..,..,..,..,7.475989819,6.366079807,..,4.945139885,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Jordan,JOR,Government expenditure per upper secondary student (US$),UIS.XUNIT.US.3.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,293.433197,..,..,347.3867798,392.8222656,405.961853,470.5949097,480.0120239,568.4585571,585.4547119,..,..,853.9199829,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,"Adjusted net enrolment rate, lower secondary, both sexes (%)",UIS.NERA.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,95.72782135,97.6204071,97.33587646,96.32447052,96.8458786,97.04833984,98.478302,98.31279755,97.94261932,98.28894806,98.81401062,98.99069977,99.20368195,99.0139389,99.0528717,98.36392975,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,"Adjusted net enrolment rate, lower secondary, gender parity index (GPI)",UIS.NERA.2.GPI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.05061996,1.001790047,0.99792999,0.995570004,0.988749981,0.994690001,1.001610041,1.005059958,1.002189994,0.996580005,0.996770024,0.99831003,1.003579974,1.008159995,1.007359982,1.018390059,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,94.13365173,97.25299072,98.35758209,98.58197784,98.72664642,98.72416687,97.65418243,97.31952667,98.56707764,99.4467926,99.65258789,99.26396179,99.4159317,99.39270782,99.49298859,99.87045288,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,"Adjusted net enrolment rate, primary, gender parity index (GPI)",UIS.NERA.1.GPI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.018829942,1.00533998,1.004199982,1.008700013,1.006360054,1.007099986,1.007240057,1.001070023,1.003260016,1.003110051,..,1.008049965,1.004780054,1.004770041,1.00206995,1.000869989,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,"Adjusted net enrolment rate, upper secondary, both sexes (%)",UIS.NERA.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,93.09819794,..,..,..,93.58187103,94.76867676,94.92601013,94.00707245,94.30293274,92.71743774,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,"Adjusted net enrolment rate, upper secondary, gender parity index (GPI)",UIS.NERA.3.GPI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.05982995,..,..,..,1.068259954,1.050070047,1.048670053,1.052749991,1.070680022,1.106750011,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.5293808,..,..,..,..,..,..,..,..,..,99.51265717,..,..,..,..,..,..,..,..,..,99.73240662,..,..,..,..,..,99.78784943,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,"Adult literacy rate, population 15+ years, gender parity index (GPI)",UIS.LR.AG15T99.GPI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.970390022,..,..,..,..,..,..,..,..,..,0.995249987,..,..,..,..,..,..,..,..,..,0.998979986,..,..,..,..,..,0.999689996,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,Annual statutory teacher salaries in public institutions in USD. Primary. 10 years of experience,OECD.TSAL.1.E10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. 10 years of experience,OECD.TSAL.2.E10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Top of scale,OECD.TSAL.2.ETOP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,Annual statutory teacher salaries in public institutions in USD. Primary. Top of scale,OECD.TSAL.1.ETOP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. 15 years of experience,OECD.TSAL.3.E15,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Top of scale,OECD.TSAL.3.ETOP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,Duration of compulsory education (years),SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,"Elderly literacy rate, population 65+ years, both sexes (%)",UIS.LR.AG65,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77.53871918,..,..,..,..,..,..,..,..,..,96.53265381,..,..,..,..,..,..,..,..,..,98.69699097,..,..,..,..,..,99.24764252,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,76.96601105,..,..,..,..,84.18044281,..,..,85.31555939,85.04856873,84.65248871,84.48626709,..,82.06411743,..,..,..,..,77.59526062,79.06774139,..,..,..,..,..,89.89363861,..,..,..,85.96681976,87.70931244,89.8098526,90.28909302,91.10733032,92.07621002,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,0.000521079,0.011302355,0.031824512,0.064596754,0.131069604,0.464277218,0.668594403,1.006124211,1.674770995,2.000414753,2.650394657,2.961707492,3.268369051,4.02,11,18.2,31.6,50.6,53.31566912,63,66,72.86601297,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,Labor force with primary education (% of total),SL.TLF.PRIM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.900000095,6.699999809,6,..,..,..,..,35.5,33.70000076,32.09999847,28.20000076,26.39999962,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,"Rate of out-of-school adolescents of lower secondary school age, both sexes (%)",UIS.ROFST.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.101389885,0.218380004,0.731660008,1.84205997,1.195850015,1.376369953,0.111759998,0.362349987,0.832830012,0.635969996,0.253549993,0.187189996,0.071659997,0.307880014,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,Pupil-teacher ratio in secondary education (headcount basis),SE.SEC.ENRL.TC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.01935005,..,..,..,9.534219742,9.289580345,9.022139549,8.732319832,8.657250404,7.506680012,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.034450054,3.923710108,4.373429775,..,3.892560005,3.256629944,..,3.029700041,..,2.25590992,2.263530016,2.626790047,2.831389904,2.58946991,3.06072998,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,Government expenditure per upper secondary student (US$),UIS.XUNIT.US.3.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1257.089111,1208.334717,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,"Adjusted net enrolment rate, lower secondary, both sexes (%)",UIS.NERA.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.46570015,23.71162033,26.09947968,26.23012924,26.64974022,28.98440933,31.3619194,29.31155014,33.47975159,32.26837921,..,..,34.1982193,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,"Adjusted net enrolment rate, lower secondary, gender parity index (GPI)",UIS.NERA.2.GPI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.238209963,1.223389983,1.247939944,1.108109951,1.122949958,1.113950014,1.116780043,1.038679957,1.095989943,1.027719975,..,..,1.061419964,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62.88777924,66.03253937,67.54408264,62.68206024,75.16033936,74.31468201,76.09773254,76.00518799,87.09184265,82.89087677,84.0062027,..,..,86.21408081,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,"Adjusted net enrolment rate, primary, gender parity index (GPI)",UIS.NERA.1.GPI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.015290022,1.031890035,1.026440024,1.013039947,1.003440022,1.002560019,1.006960034,1.018249989,1.001289964,1.014510036,1.013520002,..,..,1.042240024,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,"Adjusted net enrolment rate, upper secondary, both sexes (%)",UIS.NERA.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.47921944,16.9611702,17.05389977,18.17552948,19.87210083,..,27.42083931,30.01584053,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
