Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
Mali,MLI,Access to electricity (% of population),EG.ELC.ACCS.ZS,12.03774,..,..,..,..,..,..,..,..,..,16.7,..,..,..,..,..,..,..,..,..,16.6,..,25.6,..,..,..
Mali,MLI,Access to an all-season road (% of rural population),IS.ROD.ALLS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mali,MLI,Life expectancy at birth total (years),SP.DYN.LE00.IN,46.46470732,46.8365122,47.12346341,47.34229268,47.51160976,47.65497561,47.79746341,47.96646341,48.1894878,48.489,48.89643902,49.4352439,50.09636585,50.85980488,51.70107317,52.57970732,53.44680488,54.26192683,54.99514634,55.63343902,56.17980488,56.65468293,57.095,57.53519512,57.98626829,..
Marshall Islands,MHL,Mobile cellular telephone subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0,0.553611325,0.51744414,0.71015818,0.901406271,0.664458226,0.850679776,0.856962098,0.937068833,1.05826192,1.147462343,1.236701617,1.267816666,..,..,..,..,..,..,..,..,29.37163647,29.24914611
Marshall Islands,MHL,Fixed telephone and mobile cellular subscriptions (per 100 people),IT.TEL.TOTL.P2,1.057082452,1.443864607,1.721274958,4.59522097,6.43770884,6.760094081,7.280580579,7.497533706,7.87527445,8.299408557,8.523609593,8.958684654,9.453423056,9.707377914,11.81779775,..,..,..,..,..,..,..,..,..,33.84559994,..
Marshall Islands,MHL,Improved sanitation facilities (% of population with access),SH.STA.ACSN,64.6,65.2,65.7,66.3,66.8,67.4,67.9,68.5,69,69.5,70.1,70.6,71.1,71.6,72.1,72.7,73.2,73.7,74.2,74.7,75.2,75.7,76.2,76.7,76.8,76.9
Marshall Islands,MHL,Improved water source (% of population with access),SH.H2O.SAFE.ZS,92,92.1,92.2,92.3,92.4,92.5,92.7,92.8,92.9,93,93.1,93.2,93.4,93.5,93.6,93.7,93.8,93.9,94.1,94.2,94.3,94.4,94.5,94.6,94.6,94.6
Marshall Islands,MHL,Household electrification rate (% of households),EG.ELC.HOUS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,Fertility rate total (births per woman),SP.DYN.TFRT.IN,..,..,..,..,..,..,..,..,..,5.71,..,..,..,..,..,4.5,4.5,4.5,..,..,..,4.05,..,..,..,..
Marshall Islands,MHL,Adolescent fertility rate (births per 1000 women age 15-19),SP.ADO.TFRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,48.85883,..,..,..,..,..,..,..,..,..,52.53027,..,..,..,..,..,..,..,..,..,55.8,..,59.32891,..,..,..
Marshall Islands,MHL,Access to an all-season road (% of rural population),IS.ROD.ALLS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,Life expectancy at birth total (years),SP.DYN.LE00.IN,..,..,..,..,..,..,..,..,..,67.50487805,65.23902439,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,MRT,Mobile cellular telephone subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0,0,0,0,0,0,0,0.564972795,3.957257336,8.592317244,11.83389774,17.0974578,23.69917779,32.74292687,42.46099968,61.11751406,62.06488083,76.9112489,89.52144655,106.0413193,102.5274559,94.19928487,89.32065985
Mauritania,MRT,Fixed telephone and mobile cellular subscriptions (per 100 people),IT.TEL.TOTL.P2,0.29049044,0.30662349,0.315279569,0.340404709,0.371609657,0.396206629,0.424493667,0.526916145,0.589340813,0.628867631,1.265428281,4.847705616,9.688051599,13.1212304,18.37387597,25.00235207,33.81992165,43.67020547,63.348195,64.18269566,78.89417136,91.47388045,107.7554021,103.9154935,95.49010066,90.57779671
Mauritania,MRT,Improved sanitation facilities (% of population with access),SH.STA.ACSN,15.6,15.8,16,16.2,17.2,18.2,19.3,20.4,21.5,22.6,23.7,24.8,26,27.2,28.4,29.5,30.8,32,33.2,34.4,35.7,36.9,38.2,39.5,39.7,40
Mauritania,MRT,Improved water source (% of population with access),SH.H2O.SAFE.ZS,29.1,30.5,31.8,33.1,34.4,35.7,37,38.2,39.5,40.8,42,43.3,44.6,45.8,47,48.3,49.5,50.7,51.9,53.1,54.3,55.5,56.7,57.9,57.9,57.9
Mauritania,MRT,Household electrification rate (% of households),EG.ELC.HOUS.ZS,..,..,..,..,..,..,..,..,..,..,..,22.2,..,..,..,18.2,..,..,..,..,..,..,..,..,..,..
Mauritania,MRT,Fertility rate total (births per woman),SP.DYN.TFRT.IN,5.98,5.932,5.88,5.825,5.768,5.708,5.647,5.585,5.524,5.463,5.403,5.344,5.286,5.228,5.171,5.114,5.058,5.002,4.947,4.891,4.835,4.778,4.721,4.662,4.603,..
Mauritania,MRT,Adolescent fertility rate (births per 1000 women age 15-19),SP.ADO.TFRT,107.5488,106.9784,106.408,105.3192,104.2304,103.1416,102.0528,100.964,99.6352,98.3064,96.9776,95.6488,94.32,92.97,91.62,90.27,88.92,87.57,86.5236,85.4772,84.4308,83.3844,82.338,80.8598,79.3816,..
Mauritania,MRT,Access to electricity (% of population),EG.ELC.ACCS.ZS,11.81566,..,..,..,..,..,..,..,..,..,14.65585,..,..,..,..,..,..,..,..,..,18.2,..,21.76256,..,..,..
Mauritania,MRT,Access to an all-season road (% of rural population),IS.ROD.ALLS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,MRT,Life expectancy at birth total (years),SP.DYN.LE00.IN,58.35880488,58.5767561,58.78604878,58.9892439,59.18839024,59.3794878,59.55309756,59.70226829,59.8255122,59.92787805,60.01739024,60.10507317,60.20443902,60.32543902,60.47509756,60.66036585,60.8837561,61.13973171,61.41773171,61.71073171,62.00617073,62.2924878,62.56017073,62.80270732,63.01658537,..
Micronesia Fed. Sts.,FSM,Mobile cellular telephone subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0,0,0,0,0,0,0,0,0,0.093472795,5.494495207,11.99343186,13.27143637,17.61444278,26.10540739,26.31629313,26.4466307,26.55690559,26.68626238,30.18811355,30.31704797,..,..
Micronesia Fed. Sts.,FSM,Fixed telephone and mobile cellular subscriptions (per 100 people),IT.TEL.TOTL.P2,2.533971411,2.710526316,2.957243719,5.909348933,6.800116918,7.328275503,7.600930387,7.75164507,8.413097306,9.148671713,8.979800801,9.40375105,9.539833431,15.92738916,23.25216983,24.99387936,26.05170032,34.38061981,34.64181133,34.81338296,34.71467588,34.80816832,38.3122975,40.01970082,..,..
Micronesia Fed. Sts.,FSM,Improved sanitation facilities (% of population with access),SH.STA.ACSN,19.4,19.4,19.4,21.3,23.2,25,26.7,28.4,30.1,31.9,33.6,35.6,37.5,39.5,41.4,43.4,45.3,47.3,49.2,51.2,53.1,55.1,57,57,57.1,57.1
Micronesia Fed. Sts.,FSM,Improved water source (% of population with access),SH.H2O.SAFE.ZS,91,91,91,90.9,90.8,90.7,90.6,90.5,90.4,90.3,90.1,90,90,89.9,89.8,89.7,89.6,89.5,89.4,89.3,89.2,89.1,89,89,89,89
Micronesia Fed. Sts.,FSM,Household electrification rate (% of households),EG.ELC.HOUS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Micronesia Fed. Sts.,FSM,Fertility rate total (births per woman),SP.DYN.TFRT.IN,4.958,4.882,4.82,4.766,4.716,4.664,4.608,4.544,4.471,4.39,4.3,4.204,4.105,4.007,3.912,3.823,3.739,3.661,3.589,3.522,3.46,3.402,3.347,3.294,3.243,..
Micronesia Fed. Sts.,FSM,Adolescent fertility rate (births per 1000 women age 15-19),SP.ADO.TFRT,50.4002,49.3816,48.363,47.6548,46.9466,46.2384,45.5302,44.822,42.7102,40.5984,38.4866,36.3748,34.263,32.4956,30.7282,28.9608,27.1934,25.426,24.052,22.678,21.304,19.93,18.556,17.1252,15.6944,..
Micronesia Fed. Sts.,FSM,Access to electricity (% of population),EG.ELC.ACCS.ZS,48.85883,..,..,..,..,..,..,..,..,..,52.53027,..,..,..,..,..,..,..,..,..,55.8,..,59.32891,..,..,..
Micronesia Fed. Sts.,FSM,Access to an all-season road (% of rural population),IS.ROD.ALLS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Micronesia Fed. Sts.,FSM,Life expectancy at birth total (years),SP.DYN.LE00.IN,66.19758537,66.31012195,66.42265854,66.53570732,66.6482439,66.7597561,66.86770732,66.97160976,67.07290244,67.17263415,67.2752439,67.38426829,67.50373171,67.63514634,67.77602439,67.92436585,68.07419512,68.2204878,68.35926829,68.48953659,68.61226829,68.731,68.85070732,68.97339024,69.10107317,..
Middle East & North Africa (IBRD only),BMN,Mobile cellular telephone subscriptions (per 100 people),IT.CEL.SETS.P2,0.003662537,0.006222094,0.007395444,0.009816102,0.015638068,0.08241494,0.1473777,0.343724455,0.511581598,0.895001721,2.377467239,4.632738439,6.251244945,8.770481246,13.45670758,23.32908152,35.97570806,51.08670196,62.35620519,75.59616177,84.96949735,92.51004282,98.36398044,103.8217469,105.1645111,106.2127799
Middle East & North Africa (IBRD only),BMN,Fixed telephone and mobile cellular subscriptions (per 100 people),IT.TEL.TOTL.P2,3.48771295,3.725941791,4.157605981,4.606381722,5.131212494,5.7824028,6.429834152,7.211927922,8.072178819,9.234701944,11.48641779,14.71039119,17.70744331,21.54493852,26.89955009,38.53673629,52.1643772,68.16670113,79.83437307,92.94882987,102.1459052,109.7218833,115.4500973,120.2281502,120.6525891,121.8464771
Middle East & North Africa (IBRD only),BMN,Improved sanitation facilities (% of population with access),SH.STA.ACSN,72.64951577,73.17247864,73.7128419,74.28673459,75.14134951,75.96733082,76.80858432,77.74991258,78.67222763,79.53120647,80.38932805,81.29372412,82.10599222,82.95303459,83.804327,84.6774307,85.52841702,86.34611571,87.19636634,88.0045389,88.59796255,89.00724802,89.32012603,89.59196139,89.62982496,89.67610683
Middle East & North Africa (IBRD only),BMN,Improved water source (% of population with access),SH.H2O.SAFE.ZS,87.79868215,88.0091697,88.23944491,88.43245242,88.57377503,88.756116,89.01757108,89.1957501,89.42062969,89.63816839,89.87888357,90.09331563,90.73243488,90.96144777,91.20911268,91.4189274,91.62061037,91.85820482,92.05314002,92.26268951,92.45445564,92.67450429,92.8651649,93.04373042,93.08768695,93.107454
Middle East & North Africa (IBRD only),BMN,Household electrification rate (% of households),EG.ELC.HOUS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (IBRD only),BMN,Fertility rate total (births per woman),SP.DYN.TFRT.IN,4.711358993,4.489657858,4.269991284,4.052680113,3.843083751,3.648138055,3.47255968,3.31393938,3.170378418,3.043930232,2.941171681,2.854840982,2.784884615,2.735410821,2.696368105,2.674418979,2.668885027,2.677417446,2.697711583,2.72298201,2.751886157,2.773035078,2.785807867,2.785171146,2.771882886,..
Middle East & North Africa (IBRD only),BMN,Adolescent fertility rate (births per 1000 women age 15-19),SP.ADO.TFRT,65.3503902,62.30455895,59.27283494,56.35039099,53.41853817,50.49181506,47.57436511,44.59178408,43.28588332,41.95693876,40.62599418,39.2767271,37.94072431,37.77607124,37.62239067,37.47902102,37.36897862,37.28534813,37.7099363,38.19061637,38.73555065,39.33739152,39.9937597,39.94249963,39.9046442,..
Middle East & North Africa (IBRD only),BMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,88.29247178,..,..,..,..,..,..,..,..,..,93.73210402,..,..,..,..,..,..,..,..,..,98.56836465,..,99.75118649,..,..,..
Middle East & North Africa (IBRD only),BMN,Access to an all-season road (% of rural population),IS.ROD.ALLS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (IBRD only),BMN,Life expectancy at birth total (years),SP.DYN.LE00.IN,65.57980544,66.20754394,66.76959828,67.26904781,67.73091933,68.15784757,68.53896525,68.8935162,69.21416788,69.52598738,69.80882066,70.08456667,70.34436257,70.58968233,70.8350584,71.07352612,71.31548115,71.54822612,71.76612563,71.97756885,72.18392605,72.37447956,72.56373298,72.76678014,72.96753164,..
Middle East & North Africa (IDA total),DMN,Mobile cellular telephone subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0.011338426,0.035980919,0.05442701,0.052607415,0.054877006,0.074201611,0.094797562,0.157529226,0.176877227,0.803875734,2.59991681,3.519601928,7.412145523,11.09956347,14.09185343,20.10176403,29.12829276,36.62138977,47.67806086,49.11234188,57.10761235,67.5973553,67.24876958,66.84763053
Middle East & North Africa (IDA total),DMN,Fixed telephone and mobile cellular subscriptions (per 100 people),IT.TEL.TOTL.P2,1.051891601,1.055409763,1.109856325,1.208395149,1.253462487,1.291049725,1.364376493,1.43661902,1.586020099,1.809211073,2.130314977,3.10704364,5.46239222,7.068901798,11.38252662,15.45963363,18.65904639,24.81547121,33.46303675,41.01955232,52.19022349,53.63989229,61.65581657,72.2004866,71.85337311,71.45520305
Middle East & North Africa (IDA total),DMN,Improved sanitation facilities (% of population with access),SH.STA.ACSN,25.68783887,27.19477504,28.67648923,30.15200901,31.63508103,32.99045243,34.45603863,35.8349954,37.31183872,38.699406,40.18430003,41.67084452,43.06354293,44.55104673,46.04489585,47.54139125,48.94421132,50.44618145,51.95099957,52.2034138,52.5537247,52.80865651,53.10111744,..,..,..
Middle East & North Africa (IDA total),DMN,Improved water source (% of population with access),SH.H2O.SAFE.ZS,66.85321931,66.27445502,65.69216308,65.10033219,64.50807919,63.94749427,63.29326807,62.63653957,62.08078894,61.42840026,60.7740458,60.11759193,59.45954606,58.89606153,58.23468755,57.56797343,56.80682191,56.14032652,55.47251038,55.67283247,55.7770059,55.88162999,56.06014828,..,..,..
Middle East & North Africa (IDA total),DMN,Household electrification rate (% of households),EG.ELC.HOUS.ZS,..,44.1,43.84917409,43.59866211,43.34847645,43.0986294,43.63827073,42.6,41.3,41.05340376,40.80725633,40.56156921,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (IDA total),DMN,Fertility rate total (births per woman),SP.DYN.TFRT.IN,8.476284093,8.333120514,8.149773307,7.930850233,7.684021044,7.418950118,7.150572096,6.893117335,6.655456945,6.442270541,6.253595195,6.085888414,5.926880359,5.769843392,5.61104796,5.44960303,5.285404176,5.122329634,4.962240266,4.806070554,4.656609194,4.513032669,4.376255017,4.247230036,4.125914966,..
Middle East & North Africa (IDA total),DMN,Adolescent fertility rate (births per 1000 women age 15-19),SP.ADO.TFRT,143.8352593,142.532366,141.2875323,134.6111065,127.9967681,121.4128837,114.8312327,108.2451166,103.5554629,98.80922247,94.00218634,89.15613912,84.27177968,82.6397871,81.0254249,79.44148804,77.87925156,76.33631336,73.89278989,71.43805093,68.96635063,66.48539556,63.9934122,62.52025225,61.04255663,..
Middle East & North Africa (IDA total),DMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,38.68747678,..,..,..,..,..,..,..,..,..,41.48947479,..,..,..,..,..,..,..,..,..,44.96668581,..,48.56766732,..,..,..
Middle East & North Africa (IDA total),DMN,Access to an all-season road (% of rural population),IS.ROD.ALLS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (IDA total),DMN,Life expectancy at birth total (years),SP.DYN.LE00.IN,57.7125758,58.05092025,58.35132424,58.62841527,58.89060828,59.14580694,59.39596567,59.63782549,59.8716189,60.09951012,60.32190232,60.53833323,60.7483541,60.95348535,61.15807408,61.36941765,61.59673669,61.84377532,62.11030289,62.39418697,62.68681588,62.97958482,63.25996043,63.52138191,63.75982584,..
Moldova,MDA,Mobile cellular telephone subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0,0,0.000322649,0.02135537,0.051537046,0.165808961,0.431908228,3.384313924,5.56850887,8.521582045,12.21462166,20.55923738,28.92959183,36.55327717,51.2664194,66.64125769,59.27754616,71.38468703,90.80797013,101.9890274,106.0114063,107.9952216,108.0396517
Moldova,MDA,Fixed telephone and mobile cellular subscriptions (per 100 people),IT.TEL.TOTL.P2,10.5882202,11.33346802,11.66885468,11.97642501,12.51258782,13.05525294,13.79389747,14.74278095,15.73896553,13.75606111,17.59870023,21.38715763,26.64399956,32.51828439,43.11363511,53.60124043,63.95364767,80.669644,97.29053406,90.87311651,103.8823137,124.112429,136.2985687,141.0387233,143.191415,143.0273205
Moldova,MDA,Improved sanitation facilities (% of population with access),SH.STA.ACSN,..,..,71.7,71.7,71.7,71.7,71.6,71.9,72.1,72.4,72.7,72.9,73.2,73.4,73.7,73.9,74.2,74.5,74.7,75,75.3,75.5,75.8,76.1,76.4,76.4
Moldova,MDA,Improved water source (% of population with access),SH.H2O.SAFE.ZS,..,..,84.3,84.2,84.2,84.2,84.2,84.4,84.6,84.8,85.1,85.3,85.5,85.7,86,86.2,86.4,86.7,86.9,87.1,87.4,87.6,87.9,88.1,88.4,88.4
Moldova,MDA,Household electrification rate (% of households),EG.ELC.HOUS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,99,..,99.1,98.6,..,..,..,..,..,..,..,..,..,..
Moldova,MDA,Fertility rate total (births per woman),SP.DYN.TFRT.IN,2.414,2.309,2.199,2.093,1.994,1.901,1.811,1.719,1.623,1.527,1.435,1.354,1.291,1.247,1.224,1.219,1.227,1.242,1.256,1.268,1.274,1.273,1.269,1.263,1.256,..
Moldova,MDA,Adolescent fertility rate (births per 1000 women age 15-19),SP.ADO.TFRT,57.35,60.264,63.178,62.1568,61.1356,60.1144,59.0932,58.072,52.6486,47.2252,41.8018,36.3784,30.955,30.1968,29.4386,28.6804,27.9222,27.164,26.8616,26.5592,26.2568,25.9544,25.652,24.444,23.236,..
Moldova,MDA,Access to electricity (% of population),EG.ELC.ACCS.ZS,92.21566,..,..,..,..,..,..,..,..,..,95.05585,..,..,..,..,..,..,..,..,..,98.6,..,100,..,..,..
Moldova,MDA,Access to an all-season road (% of rural population),IS.ROD.ALLS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Moldova,MDA,Life expectancy at birth total (years),SP.DYN.LE00.IN,67.46565854,67.39231707,67.24541463,67.06704878,66.88334146,66.72782927,66.62909756,66.59509756,66.63031707,66.73478049,66.89002439,67.06607317,67.23639024,67.38739024,67.5245122,67.67807317,67.89590244,68.20990244,68.63002439,69.14329268,69.70926829,70.27109756,70.7724878,71.17204878,71.45587805,..
Mongolia,MNG,Mobile cellular telephone subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0,0,0,0.038850072,0.085626592,0.383423798,1.454509033,6.448456354,8.058953518,8.840752266,12.92233031,17.1735741,22.05448482,30.27549174,46.03282072,66.96882523,84.16299837,92.54376943,106.8296923,120.6945936,101.3564639,105.0609857,104.9641984
Mongolia,MNG,Fixed telephone and mobile cellular subscriptions (per 100 people),IT.TEL.TOTL.P2,3.038102995,3.087553885,3.085546183,2.933823607,3.030625923,3.383066522,3.651388804,3.823612646,4.770934846,5.806000092,11.34945003,13.19663971,14.07971657,18.51810443,23.0215908,28.23081082,37.89894573,53.10161429,74.58396542,91.23108363,99.66716284,113.6396693,127.0134569,107.5450332,112.9851132,113.7096526
Mongolia,MNG,Improved sanitation facilities (% of population with access),SH.STA.ACSN,..,..,46,46,46,46,45.9,46.5,47,47.5,48.2,49.2,50.1,51,51.9,52.7,53.5,54.3,55.1,55.8,56.5,57.2,57.9,58.5,59.1,59.7
Mongolia,MNG,Improved water source (% of population with access),SH.H2O.SAFE.ZS,53.4,53.4,53.3,53.3,53.3,53.7,54.2,54.6,55.1,55.6,56.3,57.2,58,58.8,59.6,60.2,60.9,61.5,62,62.5,62.9,63.3,63.7,64,64.2,64.4
Mongolia,MNG,Household electrification rate (% of households),EG.ELC.HOUS.ZS,..,..,..,..,..,..,..,..,..,..,67.3,..,..,76.3,..,86.2,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,Fertility rate total (births per woman),SP.DYN.TFRT.IN,4.052,3.746,3.451,3.18,2.941,2.738,2.57,2.43,2.312,2.216,2.143,2.098,2.081,2.091,2.124,2.176,2.245,2.324,2.407,2.487,2.555,2.607,2.641,2.657,2.655,..
Mongolia,MNG,Adolescent fertility rate (births per 1000 women age 15-19),SP.ADO.TFRT,36.6066,37.5138,38.421,37.0232,35.6254,34.2276,32.8298,31.432,29.4552,27.4784,25.5016,23.5248,21.548,21.0448,20.5416,20.0384,19.5352,19.032,19.0316,19.0312,19.0308,19.0304,19.03,17.6874,16.3448,..
Mongolia,MNG,Access to electricity (% of population),EG.ELC.ACCS.ZS,79.81566,..,..,..,..,..,..,..,..,..,82.65585,..,..,..,..,..,..,..,..,..,86.2,..,89.76256,..,..,..
Mongolia,MNG,Access to an all-season road (% of rural population),IS.ROD.ALLS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,36,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,Life expectancy at birth total (years),SP.DYN.LE00.IN,60.2677561,60.4882439,60.67236585,60.84319512,61.01558537,61.21058537,61.44804878,61.73646341,62.07953659,62.4757561,62.91387805,63.37636585,63.84182927,64.29626829,64.73495122,65.16692683,65.60609756,66.06817073,66.55992683,67.07680488,67.60382927,68.12253659,68.6135122,69.06180488,69.46390244,..
Mozambique,MOZ,Mobile cellular telephone subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0,0,0,0,0.014780106,0.038759156,0.068788234,0.279415996,0.812595994,1.318635599,2.192657947,3.463995267,7.158096552,10.83653425,13.89078923,19.3520095,25.55872869,30.14184555,31.95650185,34.93571402,48.00421557,69.81699867,74.23884829
Mozambique,MOZ,Fixed telephone and mobile cellular subscriptions (per 100 people),IT.TEL.TOTL.P2,0.349639913,0.380565192,0.391102473,0.372404406,0.37202015,0.374299873,0.371581225,0.402645568,0.473057661,0.507441749,0.748423391,1.277262797,1.770848225,2.58300769,3.832196437,7.472188979,11.16224865,14.24259375,19.69610138,25.91165413,30.50927171,32.31498476,35.28542881,48.30447393,70.14509173,74.5680739
Mozambique,MOZ,Improved sanitation facilities (% of population with access),SH.STA.ACSN,10.3,10.4,10.6,10.7,10.9,11.5,12.1,12.6,13.1,13.6,14.1,14.6,15,15.5,16,16.5,16.9,17.4,17.9,18.4,18.8,19.3,19.8,20.3,20.4,20.5
Mozambique,MOZ,Improved water source (% of population with access),SH.H2O.SAFE.ZS,35.1,35.4,35.6,35.8,36.1,37,37.9,38.9,39.6,40.4,41.1,41.9,42.6,43.3,44.1,44.8,45.6,46.3,47,47.8,48.5,49.3,50.1,50.8,50.9,51.1
Mozambique,MOZ,Household electrification rate (% of households),EG.ELC.HOUS.ZS,..,..,..,..,..,..,..,6.6,..,..,..,..,..,8.1,..,..,..,..,..,..,..,20.2,..,..,..,..
Mozambique,MOZ,Fertility rate total (births per woman),SP.DYN.TFRT.IN,6.236,6.19,6.138,6.084,6.027,5.973,5.925,5.884,5.853,5.831,5.816,5.805,5.794,5.78,5.761,5.736,5.707,5.674,5.64,5.603,5.564,5.521,5.472,5.418,5.359,..
Mozambique,MOZ,Adolescent fertility rate (births per 1000 women age 15-19),SP.ADO.TFRT,184.9508,186.9414,188.932,187.2686,185.6052,183.9418,182.2784,180.615,181.9708,183.3266,184.6824,186.0382,187.394,184.633,181.872,179.111,176.35,173.589,169.6202,165.6514,161.6826,157.7138,153.745,148.1392,142.5334,..
Mozambique,MOZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,6.43774,..,..,..,..,..,..,..,..,..,7.1,..,..,..,..,..,..,..,..,..,15,..,20.2,..,..,..
Mozambique,MOZ,Access to an all-season road (% of rural population),IS.ROD.ALLS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12,..,..,..,..,..,..,..,..
Mozambique,MOZ,Life expectancy at birth total (years),SP.DYN.LE00.IN,43.12590244,43.53731707,44.02856098,44.59768293,45.23121951,45.8987561,46.56341463,47.19029268,47.75692683,48.25485366,48.68660976,49.07021951,49.43607317,49.81158537,50.20963415,50.64160976,51.11526829,51.62209756,52.15056098,52.69126829,53.22690244,53.73829268,54.21212195,54.6415122,55.02595122,..
Myanmar,MMR,Mobile cellular telephone subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0.001459615,0.004296639,0.006101938,0.015785413,0.018198005,0.017996161,0.023763903,0.027649475,0.04636746,0.097403007,0.134168659,0.18536679,0.256471471,0.424185551,0.487204548,0.717919003,0.974001217,1.143820373,2.375550859,7.064027247,12.82858801,54.03928721,76.67284749
Myanmar,MMR,Fixed telephone and mobile cellular subscriptions (per 100 people),IT.TEL.TOTL.P2,0.166384149,0.200893419,0.22816092,0.267815533,0.311633882,0.35431169,0.404182673,0.475753976,0.502599215,0.543492073,0.587689101,0.650189553,0.792303283,0.866312369,1.037235583,1.260695777,1.55545725,1.400247052,1.703663371,1.835974008,2.093757415,3.376233504,8.056928042,13.83275599,55.0199317,77.6397618
Myanmar,MMR,Improved sanitation facilities (% of population with access),SH.STA.ACSN,..,54.1,54.2,54.2,54.3,54.4,55.9,57.4,58.9,60.4,61.9,63.4,64.9,66.4,67.9,69.4,70.8,72.3,73.8,75.2,76.6,78,79.4,79.5,79.5,79.6
Myanmar,MMR,Improved water source (% of population with access),SH.H2O.SAFE.ZS,58.5,58.5,58.6,58.6,59.7,60.9,62,63.2,64.3,65.4,66.6,67.7,68.9,70,71.2,72.3,73.5,74.6,75.8,76.9,78.1,79.2,80.3,80.4,80.5,80.6
Myanmar,MMR,Household electrification rate (% of households),EG.ELC.HOUS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,47,..,..,..,..,..,..,..,..,..,..,..,..,..
Myanmar,MMR,Fertility rate total (births per woman),SP.DYN.TFRT.IN,3.451,3.337,3.241,3.159,3.091,3.036,2.994,2.964,2.94,2.921,2.903,2.88,2.851,2.814,2.769,2.714,2.652,2.585,2.517,2.449,2.386,2.33,2.28,2.239,2.204,..
Myanmar,MMR,Adolescent fertility rate (births per 1000 women age 15-19),SP.ADO.TFRT,36.224,33.504,30.784,29.9136,29.0432,28.1728,27.3024,26.432,26.0362,25.6404,25.2446,24.8488,24.453,23.5608,22.6686,21.7764,20.8842,19.992,19.5216,19.0512,18.5808,18.1104,17.64,17.1758,16.7116,..
Myanmar,MMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,43.28774,..,..,..,..,..,..,..,..,..,47,..,..,..,..,..,..,..,..,..,48.8,..,52.36256,..,..,..
Myanmar,MMR,Access to an all-season road (% of rural population),IS.ROD.ALLS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Myanmar,MMR,Life expectancy at birth total (years),SP.DYN.LE00.IN,58.69417073,59.0484878,59.39631707,59.73917073,60.07704878,60.41143902,60.74590244,61.07990244,61.41443902,61.74897561,62.078,62.39895122,62.70731707,63.00207317,63.28321951,63.55526829,63.8242439,64.09368293,64.36760976,64.64356098,64.9174878,65.18090244,65.42778049,65.65409756,65.85785366,..
