Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
Mauritania,MRT,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,..,..,..,..,56.73839188,50.66707993,46.50516129,..,41.31687927,41.25886154,41.11288071,38.15293884,37.92898941,34.65079117,27.36758041,28.36652946,26.0279808,24.9444294,28.03520966,29.01613998,28.46364021,27.37858963,27.83575058,25.59964943,23.16938019,..
Mauritania,MRT,Children out of school (% of primary school age),SE.PRM.UNER.ZS,..,..,..,..,52.65876007,46.28876877,42.99647903,..,39.62414932,40.26512146,40.14645004,36.89411926,37.61766815,34.69527054,27.94201088,29.34699059,26.82591057,26.05653,29.51779938,30.19417953,29.75782013,29.13380051,30.15813065,27.26896095,24.91819954,..
Mauritania,MRT,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.08197365,..,..,..,..,..,..
Mauritius,MUS,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Children in employment, male (% of male children ages 7-14)",SL.TLF.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,Coverage (%) - All Social Insurance,per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.286746257,..,..,..,..,..,18.79151166,..,..,..
Mauritius,MUS,"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,3.42159009,8.06332016,..,7.829770088,6.617340088,5.662250042,3.094010115,2.153130054,4.30505991,7.464479923,6.908440113,7.711639881,6.289690018,7.057640076,6.305339813,4.523739815,4.627950191,4.126570225,3.779239893,4.074220181,4.513130188,4.420090199,7.0071702,4.782460213,4.466440201,..
Mauritius,MUS,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,2.20152998,6.667220116,..,6.624820232,5.895420074,4.964049816,2.942339897,2.039949894,3.932689905,7.016660213,6.635169983,6.769979954,5.022170067,5.465350151,4.915130138,3.418760061,3.291069984,2.854000092,2.909260035,2.578589916,2.430239916,2.062079906,5.049570084,2.497230053,2.386159897,..
Mauritius,MUS,Children out of school (% of primary school age),SE.PRM.UNER.ZS,2.821909904,7.378240108,..,7.237840176,6.261869907,5.317619801,3.01906991,2.09717989,4.120989799,7.243169785,6.773409843,7.246349812,5.663539886,6.271460056,5.619460106,3.979110003,3.969530106,3.500540018,3.351789951,3.340080023,3.491309881,3.264290094,6.047979832,3.662650108,3.446729898,..
Mauritius,MUS,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..
Mexico,MEX,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,145,..,37,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mexico,MEX,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.9,..,..,8.3,..,12.2,8,6.8,..,5.606943,..,..
Mexico,MEX,"Children in employment, male (% of male children ages 7-14)",SL.TLF.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.2,..,..,10.9,..,16.5,11.3,9.1,..,7.350553,..,..
Mexico,MEX,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.6,..,..,5.6,..,7.6,4.7,4.4,..,3.795669,..,..
Mexico,MEX,Coverage (%) - All Social Insurance,per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.46919666,..,50.51168704,..,46.95763392,..,..,..
Mexico,MEX,"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,..,..,..,..,..,..,..,4.529970169,4.635129929,2.148279905,1.877050042,2.030669928,1.371070027,1.892030001,2.965709925,4.141270161,5.089169979,5.347219944,5.357140064,4.792739868,4.023779869,3.34394002,2.800859928,2.968549967,2.939589977,..
Mexico,MEX,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,..,..,..,..,..,..,..,4.448379993,4.345429897,1.327950001,0.943289995,1.108319998,0.524290025,1.147840023,2.25425005,3.599780083,4.573029995,4.912230015,5.027150154,4.361020088,3.435290098,2.5832901,1.962710023,2.030580044,1.846210003,..
Mexico,MEX,Children out of school (% of primary school age),SE.PRM.UNER.ZS,2.942519903,3.185960054,2.748569965,2.832299948,3.245349884,3.459670067,3.849430084,4.489860058,4.492770195,1.745380044,1.418519974,1.57754004,0.954819977,1.526119947,2.615890026,3.875050068,4.835450172,5.133309841,5.194849968,4.580460072,3.734539986,2.970340014,2.389420033,2.508409977,2.403630018,..
Mexico,MEX,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.149843277,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"Children in employment, male (% of male children ages 7-14)",SL.TLF.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,Coverage (%) - All Social Insurance,per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,17.36119008,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.09953022,..
"Micronesia, Fed. Sts.",FSM,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.70302963,..
"Micronesia, Fed. Sts.",FSM,Children out of school (% of primary school age),SE.PRM.UNER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.94526958,..
"Micronesia, Fed. Sts.",FSM,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.349813557,..,..,..,..,..,..
Middle East & North Africa,MEA,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa,MEA,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa,MEA,"Children in employment, male (% of male children ages 7-14)",SL.TLF.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa,MEA,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa,MEA,Coverage (%) - All Social Insurance,per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa,MEA,"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,11.70011,11.44902,12.37206,12.34305,11.85031,11.95522,11.40327,11.07988,11.18618,11.27375,10.61012,8.27092,6.67039,6.48652,5.80077,5.58,5.43593,5.3138,4.88796,4.09832,2.90608,2.53356,2.26873,3.44953,..,..
Middle East & North Africa,MEA,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,24.51548,22.8703,26.07887,25.24269,22.10885,23.61585,19.98815,19.77114,19.37994,18.89697,17.77867,15.37988,13.39064,12.65276,11.55508,11.56981,10.64659,10.26431,9.46374,8.63245,7.00893,6.5706,5.66984,6.85158,..,..
Middle East & North Africa,MEA,Children out of school (% of primary school age),SE.PRM.UNER.ZS,17.96546,17.02944,19.06596,18.64025,16.85805,17.65096,15.60213,15.33404,15.19888,15.00811,14.12089,11.74945,9.96021,9.50436,8.61498,8.50761,7.98195,7.73233,7.1234,6.3134,4.91022,4.50479,3.92795,5.1083,..,..
Middle East & North Africa,MEA,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (excluding high income),MNA,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,1319,..,..,1974,3495,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (excluding high income),MNA,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (excluding high income),MNA,"Children in employment, male (% of male children ages 7-14)",SL.TLF.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (excluding high income),MNA,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (excluding high income),MNA,Coverage (%) - All Social Insurance,per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (excluding high income),MNA,"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,9.69831,9.34115,10.41621,10.48451,10.05162,10.33293,9.8892,9.63368,9.90326,10.07839,9.44477,6.91644,5.19154,4.97677,4.25213,4.14621,3.97441,3.99682,3.83368,3.23986,2.38333,1.86406,1.64013,3.4156,..,..
Middle East & North Africa (excluding high income),MNA,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,22.985,21.13878,24.81762,24.09227,20.80314,22.75166,18.95709,18.921,18.71364,18.32202,17.21012,14.65119,12.51366,11.71872,10.53095,10.67999,9.61417,9.35031,8.80215,8.30236,7.16844,6.70744,6.01987,7.47991,..,..
Middle East & North Africa (excluding high income),MNA,Children out of school (% of primary school age),SE.PRM.UNER.ZS,16.1904,15.10617,17.45626,17.1374,15.30807,16.40453,14.32304,14.17514,14.21152,14.10986,13.24227,10.69828,8.77142,8.27175,7.31903,7.33661,6.72803,6.61054,6.25972,5.71225,4.72068,4.23,3.78013,5.40182,..,..
Middle East & North Africa (excluding high income),MNA,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD),TMN,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,1319,..,..,1974,3495,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD),TMN,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD),TMN,"Children in employment, male (% of male children ages 7-14)",SL.TLF.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD),TMN,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD),TMN,Coverage (%) - All Social Insurance,per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD),TMN,"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,9.6937,9.33401,10.41701,10.48585,10.04971,10.33318,9.90456,9.66686,9.93715,10.11243,9.46714,6.8733,5.11419,4.87416,4.11525,3.99271,3.82412,3.84391,3.70532,3.12371,2.27888,1.75944,1.57255,3.36887,..,..
Middle East & North Africa (IDA & IBRD),TMN,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,23.08224,21.22068,24.92773,24.19806,20.88531,22.85115,19.04771,19.03437,18.8286,18.43796,17.31044,14.69863,12.52656,11.7115,10.48406,10.6047,9.53892,9.27152,8.73944,8.25069,7.10844,6.65955,6.00007,7.49927,..,..
Middle East & North Africa (IDA & IBRD),TMN,Children out of school (% of primary school age),SE.PRM.UNER.ZS,16.23534,15.14237,17.51032,17.18967,15.34717,16.4532,14.37512,14.24746,14.28499,14.1839,13.30271,10.69938,8.73815,8.2157,7.22604,7.22122,6.61431,6.49376,6.16336,5.62755,4.63791,4.15306,3.73588,5.38738,..,..
Middle East & North Africa (IDA & IBRD),TMN,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle income,MIC,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19448,25171,..,..,..,..,..,77254
Middle income,MIC,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle income,MIC,"Children in employment, male (% of male children ages 7-14)",SL.TLF.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle income,MIC,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle income,MIC,Coverage (%) - All Social Insurance,per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle income,MIC,"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,10.46624,10.3422,10.78209,11.02686,11.35759,12.03029,12.52636,12.47066,11.19385,9.73948,9.14755,8.97844,8.86495,8.654,7.75084,7.24367,7.24673,6.20818,6.67549,6.67657,6.6041,7.08462,7.2682,7.42365,..,..
Middle income,MIC,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,20.67272,20.58115,20.79423,20.21306,19.7773,20.27453,20.1717,19.847,18.56128,16.65065,15.59224,15.10317,14.71145,12.1394,11.74762,11.4387,10.84912,9.30387,9.03848,8.92174,8.3997,8.2557,8.34723,8.51164,..,..
Middle income,MIC,Children out of school (% of primary school age),SE.PRM.UNER.ZS,15.44027,15.33092,15.65874,15.49953,15.45517,16.04005,16.24207,16.05251,14.76772,13.08826,12.26652,11.93876,11.6875,10.33484,9.67653,9.26368,8.98061,7.69768,7.81197,7.75588,7.4669,7.64707,7.78634,7.94604,..,..
Middle income,MIC,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Moldova,MDA,Battle-related deaths (number of people),VC.BTL.DETH,..,..,585,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Moldova,MDA,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,..,..,..,..,..,..,..,..,..,33.5,..,..,..,..,..,..,..,..,29,..,..,..,..,..,..
Moldova,MDA,"Children in employment, male (% of male children ages 7-14)",SL.TLF.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,34.121,..,..,..,..,..,..,..,..,34.5,..,..,..,..,..,..
Moldova,MDA,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,32.8,..,..,..,..,..,..,..,..,23,..,..,..,..,..,..
Moldova,MDA,Coverage (%) - All Social Insurance,per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40.90167659,..,43.21225863,43.89807655,..,..
Moldova,MDA,"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,..,..,..,..,..,..,..,..,..,..,6.981919765,3.297060013,3.82359004,2.967099905,3.255079985,6.534200191,9.576080322,9.676340103,9.052709579,9.4749403,9.932479858,9.084580421,9.403610229,9.453359604,9.939330101,..
Moldova,MDA,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,..,..,..,..,..,..,..,..,..,..,7.916910172,5.580170155,4.25868988,3.774339914,3.492429972,6.726329803,9.144789696,10.31406021,10.04339981,10.48373032,9.855059624,9.780229568,9.544440269,9.384750366,10.06060982,..
Moldova,MDA,Children out of school (% of primary school age),SE.PRM.UNER.ZS,..,..,..,..,..,..,..,..,..,..,7.439260006,4.413449764,4.03606987,3.361119986,3.370899916,6.627999783,9.365519524,9.988300323,9.536470413,9.966139793,9.894860268,9.422100067,9.471830368,9.420089722,9.998250008,..
Moldova,MDA,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.343810822,..,..,..,..,..,..
Monaco,MCO,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Children in employment, male (% of male children ages 7-14)",SL.TLF.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,Coverage (%) - All Social Insurance,per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,Children out of school (% of primary school age),SE.PRM.UNER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,..,..,..,..,..,..,..,..,..,22.02146,..,..,..,..,12.4,..,10.1,..,..,..,..,16,..,..,..
Mongolia,MNG,"Children in employment, male (% of male children ages 7-14)",SL.TLF.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,23.47364,..,..,..,..,14.1,..,11.4,..,..,..,..,16.5,..,..,..
Mongolia,MNG,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,20.59043,..,..,..,..,10.7,..,8.6,..,..,..,..,15.5,..,..,..
Mongolia,MNG,Coverage (%) - All Social Insurance,per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40.53576735,..,41.86686565,42.92851094,38.44765759,43.27927886,..,..,..
Mongolia,MNG,"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,..,..,..,..,..,19.7452507,15.96807003,16.05998039,12.53715038,10.21537971,8.134429932,7.047570229,7.899089813,14.60303974,7.184529781,8.196629524,3.177959919,2.376159906,1.576030016,3.241849899,1.753479958,1.345790029,1.753990054,3.918639898,3.762619972,..
Mongolia,MNG,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,..,..,..,..,..,18.08971024,14.76737022,13.72019958,9.831259727,8.359350204,6.138229847,4.513510227,5.815229893,13.45716953,7.139200211,6.925370216,1.835780025,2.142479897,2.09939003,3.837369919,2.971470118,2.585750103,3.105210066,5.516930103,5.0134902,..
Mongolia,MNG,Children out of school (% of primary school age),SE.PRM.UNER.ZS,..,..,..,..,..,18.91869926,15.36872005,14.89256001,11.18671989,9.289239883,7.139150143,5.785900116,6.864620209,14.03532982,7.162089825,7.567299843,2.512820005,2.260299921,1.835579991,3.537120104,2.357069969,1.959879994,2.422800064,4.709420204,4.381340027,..
Mongolia,MNG,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.561342238,..,..,..,..,..,..
Montenegro,MNE,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Montenegro,MNE,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Montenegro,MNE,"Children in employment, male (% of male children ages 7-14)",SL.TLF.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Montenegro,MNE,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Montenegro,MNE,Coverage (%) - All Social Insurance,per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52.94489372,..,..,..,..
Montenegro,MNE,"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,2.634740114,..,2.002690077,1.029739976,4.408410072,5.549709797,..,..,8.134599686,6.038529873,..,..,5.813220024
Montenegro,MNE,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,2.681289911,..,2.169660091,2.079770088,4.995629787,6.264039993,..,..,8.00909996,5.464759827,..,..,6.851960182
Montenegro,MNE,Children out of school (% of primary school age),SE.PRM.UNER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,2.657219887,..,2.083450079,1.537629962,4.692550182,5.895319939,..,..,8.074090004,5.762110233,..,..,6.31303978
Montenegro,MNE,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.012174282,..,..,..,..,..,..
Morocco,MAR,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Morocco,MAR,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,..,..,..,..,..,..,..,..,13.2,..,..,..,..,4.5,..,..,..,..,..,..,..,..,..,..,..
Morocco,MAR,"Children in employment, male (% of male children ages 7-14)",SL.TLF.0714.MA.ZS,..,..,..,..,..,..,..,..,..,13.5,..,..,..,..,6,..,..,..,..,..,..,..,..,..,..,..
Morocco,MAR,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,..,..,..,..,..,..,..,..,..,12.8,..,..,..,..,3,..,..,..,..,..,..,..,..,..,..,..
Morocco,MAR,Coverage (%) - All Social Insurance,per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Morocco,MAR,"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,34.35065079,35.00065994,34.91619873,32.92317963,30.6599102,28.17355919,26.27269936,25.12989998,27.58883095,23.79295921,19.86495018,16.94047928,13.29751968,12.43000031,12.79395008,11.80140018,10.50261974,9.363780022,8.488670349,8.494440079,4.529290199,2.396300077,1.981690049,1.054399967,0.966130018,..
Morocco,MAR,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,54.35332108,54.4225502,53.53960037,51.34608078,48.46591187,45.45320892,42.88233185,41.02581024,40.16275024,34.13283157,28.46772957,23.50712967,18.67724037,16.93811035,16.8771801,15.81639004,14.34840965,12.65662003,11.25127029,10.14346027,5.664259911,2.934920073,2.303489923,1.196329951,1.193220019,..
Morocco,MAR,Children out of school (% of primary school age),SE.PRM.UNER.ZS,44.15409851,44.52354813,44.04933929,41.95832825,39.39112091,36.64389038,34.41091156,32.9161911,33.73825836,28.84638023,24.06772041,20.14846992,15.92636967,14.63220978,14.78728962,13.76002026,12.37765026,10.97006035,9.836460114,9.298769951,5.082620144,2.658740044,2.138550043,1.123589993,1.076830029,..
Morocco,MAR,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.075712586,..,..,..,..,..,..
Mozambique,MOZ,Battle-related deaths (number of people),VC.BTL.DETH,1577,1326,309,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27,..,..
